TID,OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,TRAPTYPE,Loc_name,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
Y11P07797,189036,Desplaines Valley MAD,lh,Franklin & 55th Pl.,LA GRANGE HIGHLANDS,60525,Franklin & 55th Pl._LA GRANGE HIGHLANDS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lh|GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC0972,GRAVID TRAP,IDPH,-87.89658,41.78742,dv662,UTC0972 dv662,2,24-Jul-11,30,2011
Y11P07773,189028,Desplaines Valley MAD,su,7326 57th St.,SUMMIT,60501,7326 57th St._SUMMIT_60501,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|su|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC0974,GRAVID TRAP,IDPH,-87.80536,41.78853,dv654,UTC0974 dv654,2,24-Jul-11,30,2011
Y11P07806,189039,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC0992,GRAVID TRAP,IDPH,-87.86581,41.81025,dv665,UTC0992 dv665,2,24-Jul-11,30,2011
Y11P07809,189040,Desplaines Valley MAD,lp,"FPD NURSERY, OGDEN & WOLF",LA GRANGE PARK,60526,"FPD NURSERY, OGDEN & WOLF_LA GRANGE PARK_60526",COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lp|GRAVID TRAP,53,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1000,GRAVID TRAP,IDPH,-87.89391,41.82378,dv666,UTC1000 dv666,2,24-Jul-11,30,2011
Y11P07812,189041,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1004,GRAVID TRAP,IDPH,-87.83992,41.83077,dv667,UTC1004 dv667,2,24-Jul-11,30,2011
Y11P07884,189065,Desplaines Valley MAD,NE,26TH & HARLEM,NORTH RIVERSIDE,60546,26TH & HARLEM_NORTH RIVERSIDE_60546,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|NE|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1015,GRAVID TRAP,IDPH,-87.80665,41.84341,dv691,UTC1015 dv691,2,24-Jul-11,30,2011
Y11P07887,189066,Desplaines Valley MAD,NE,26TH & HARLEM,NORTH RIVERSIDE,60546,26TH & HARLEM_NORTH RIVERSIDE_60546,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|NE|GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1015,GRAVID TRAP,IDPH,-87.80665,41.84341,dv692,UTC1015 dv692,2,24-Jul-11,30,2011
Y11P07815,189042,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv668,UTC1026 dv668,2,24-Jul-11,30,2011
Y11P07818,189043,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv669,UTC1026 dv669,2,24-Jul-11,30,2011
Y11P07821,189044,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv670,UTC1026 dv670,2,24-Jul-11,30,2011
Y11P07824,189045,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv671,UTC1026 dv671,2,24-Jul-11,30,2011
Y11P07827,189046,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv672,UTC1026 dv672,2,24-Jul-11,30,2011
Y11P07830,189047,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv673,UTC1026 dv673,2,24-Jul-11,30,2011
Y11P07833,189048,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1035,GRAVID TRAP,IDPH,-87.866029,41.86918,dv674,UTC1035 dv674,2,24-Jul-11,30,2011
Y11P07872,189061,Desplaines Valley MAD,op,East Ave. & Garfield,OAK PARK,60302,East Ave. & Garfield_OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|op|GRAVID TRAP,52,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1040,GRAVID TRAP,IDPH,-87.78848,41.8713,dv687,UTC1040 dv687,2,24-Jul-11,30,2011
Y11P07875,189062,Desplaines Valley MAD,fp,7900 MADISON,FOREST PARK,60130,7900 MADISON_FOREST PARK_60130,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|fp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1048,GRAVID TRAP,IDPH,-87.82575,41.8755,dv688,UTC1048 dv688,2,24-Jul-11,30,2011
Y11P07878,189063,Desplaines Valley MAD,fp,7900 MADISON,FOREST PARK,60130,7900 MADISON_FOREST PARK_60130,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|fp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1048,GRAVID TRAP,IDPH,-87.82575,41.8755,dv689,UTC1048 dv689,2,24-Jul-11,30,2011
Y11P07881,189064,Desplaines Valley MAD,fp,7900 MADISON,FOREST PARK,60130,7900 MADISON_FOREST PARK_60130,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|fp|GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1048,GRAVID TRAP,IDPH,-87.82575,41.8755,dv690,UTC1048 dv690,2,24-Jul-11,30,2011
Y11P07836,189049,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1054,GRAVID TRAP,IDPH,-87.90625,41.88705,dv675,UTC1054 dv675,2,24-Jul-11,30,2011
Y11P07839,189050,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1063,GRAVID TRAP,IDPH,-87.86557,41.89633,dv676,UTC1063 dv676,2,24-Jul-11,30,2011
Y11P07842,189051,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1063,GRAVID TRAP,IDPH,-87.86557,41.89633,dv677,UTC1063 dv677,2,24-Jul-11,30,2011
Y11P07845,189052,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1063,GRAVID TRAP,IDPH,-87.86557,41.89633,dv678,UTC1063 dv678,2,24-Jul-11,30,2011
Y11P07848,189053,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1063,GRAVID TRAP,IDPH,-87.86557,41.89633,dv679,UTC1063 dv679,2,24-Jul-11,30,2011
Y11P07851,189054,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1063,GRAVID TRAP,IDPH,-87.86557,41.89633,dv680,UTC1063 dv680,2,24-Jul-11,30,2011
Y11P07857,189056,Desplaines Valley MAD,on,1045 Columbian Ave.,OAK PARK,60302,1045 Columbian Ave._OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|on|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1071,GRAVID TRAP,IDPH,-87.79174,41.90527,dv682,UTC1071 dv682,2,24-Jul-11,30,2011
Y11P07860,189057,Desplaines Valley MAD,on,1045 Columbian Ave.,OAK PARK,60302,1045 Columbian Ave._OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|on|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1071,GRAVID TRAP,IDPH,-87.79174,41.90527,dv683,UTC1071 dv683,2,24-Jul-11,30,2011
Y11P07863,189058,Desplaines Valley MAD,on,1045 Columbian Ave.,OAK PARK,60302,1045 Columbian Ave._OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|on|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1071,GRAVID TRAP,IDPH,-87.79174,41.90527,dv684,UTC1071 dv684,2,24-Jul-11,30,2011
Y11P07866,189059,Desplaines Valley MAD,on,1045 Columbian Ave.,OAK PARK,60302,1045 Columbian Ave._OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|on|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1071,GRAVID TRAP,IDPH,-87.79174,41.90527,dv685,UTC1071 dv685,2,24-Jul-11,30,2011
Y11P07869,189060,Desplaines Valley MAD,on,1045 Columbian Ave.,OAK PARK,60302,1045 Columbian Ave._OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|on|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1071,GRAVID TRAP,IDPH,-87.79174,41.90527,dv686,UTC1071 dv686,2,24-Jul-11,30,2011
Y11P07854,189055,Desplaines Valley MAD,rf,Keystone & Greenfield,RIVER FOREST,60305,Keystone & Greenfield_RIVER FOREST_60305,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rf|GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1072,GRAVID TRAP,IDPH,-87.82272,41.9058,dv681,UTC1072 dv681,2,24-Jul-11,30,2011
Y11P08187,189282,Northwest MAD,NWBT1,202 N. Crest,BARTLETT,60103,202 N. Crest_BARTLETT_60103,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBT1|GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1167,GRAVID TRAP,IDPH,-88.17953,41.99677,429,UTC1167 429,2,24-Jul-11,30,2011
Y11P08190,189283,Northwest MAD,NWEG2,West Glenn Terrace and Easton Ln.,ELK GROVE VILLAGE,60007,West Glenn Terrace and Easton Ln._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1169,GRAVID TRAP,IDPH,-88.04102,42.00442,430,UTC1169 430,2,24-Jul-11,30,2011
Y11P08193,189284,Northwest MAD,NWEG2,West Glenn Terrace and Easton Ln.,ELK GROVE VILLAGE,60007,West Glenn Terrace and Easton Ln._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1169,GRAVID TRAP,IDPH,-88.04102,42.00442,431,UTC1169 431,2,24-Jul-11,30,2011
Y11P08196,189285,Northwest MAD,NWEG2,West Glenn Terrace and Easton Ln.,ELK GROVE VILLAGE,60007,West Glenn Terrace and Easton Ln._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1169,GRAVID TRAP,IDPH,-88.04102,42.00442,432,UTC1169 432,2,24-Jul-11,30,2011
Y11P08337,189332,Northwest MAD,NWSC3,722 DARTMOUTH LN.,SCHAUMBURG,60193,722 DARTMOUTH LN._SCHAUMBURG_60193,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWSC3|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1170,GRAVID TRAP,IDPH,-88.11345,42.00641,414,UTC1170 414,2,24-Jul-11,30,2011
Y11P08340,189333,Northwest MAD,NWSC3,722 DARTMOUTH LN.,SCHAUMBURG,60193,722 DARTMOUTH LN._SCHAUMBURG_60193,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWSC3|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1170,GRAVID TRAP,IDPH,-88.11345,42.00641,415,UTC1170 415,2,24-Jul-11,30,2011
Y11P08205,189288,Northwest MAD,NWEGSH,70 Scott St.,ELK GROVE VILLAGE,60007,70 Scott St._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEGSH|GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1185,GRAVID TRAP,IDPH,-87.97607,42.02747,435,UTC1185 435,2,24-Jul-11,30,2011
Y11P08349,189336,Northwest MAD,NWEL1,804 VILLA,ELGIN,60120,804 VILLA_ELGIN_60120,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEL1|GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1186,GRAVID TRAP,IDPH,-88.25974,42.02845,418,UTC1186 418,2,24-Jul-11,30,2011
Y11P08208,189289,Northwest MAD,NWST1,1500 OLD CHURCH ROAD,STREAMWOOD,60107,1500 OLD CHURCH ROAD_STREAMWOOD_60107,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWST1|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1188,GRAVID TRAP,IDPH,-88.148,42.033,436,UTC1188 436,2,24-Jul-11,30,2011
Y11P08331,189330,Northwest MAD,NWPR2,8600 N. MILWAUKEE AVE.,NILES,60714,8600 N. MILWAUKEE AVE._NILES_60714,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPR2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1189,GRAVID TRAP,IDPH,-87.831669,42.033113,412,UTC1189 412,2,24-Jul-11,30,2011
Y11P08322,189327,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPH2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1204,GRAVID TRAP,IDPH,-87.934,42.046,409,UTC1204 409,2,24-Jul-11,30,2011
Y11P08325,189328,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPH2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1204,GRAVID TRAP,IDPH,-87.934,42.046,410,UTC1204 410,2,24-Jul-11,30,2011
Y11P08328,189329,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPH2|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1204,GRAVID TRAP,IDPH,-87.934,42.046,411,UTC1204 411,2,24-Jul-11,30,2011
Y11P08352,189337,Northwest MAD,NWHE2,1070 Ash Road,HOFFMAN ESTATES,60192,1070 Ash Road_HOFFMAN ESTATES_60192,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWHE2|GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1205,GRAVID TRAP,IDPH,-88.0713,42.04724,419,UTC1205 419,2,24-Jul-11,30,2011
Y11P08343,189334,Northwest MAD,NWDP,340 Norman Ct.,DES PLAINES,60016,340 Norman Ct._DES PLAINES_60016,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWDP|GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1206,GRAVID TRAP,IDPH,-87.92988,42.04765,416,UTC1206 416,2,24-Jul-11,30,2011
Y11P08346,189335,Northwest MAD,NWDP,340 Norman Ct.,DES PLAINES,60016,340 Norman Ct._DES PLAINES_60016,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWDP|GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1206,GRAVID TRAP,IDPH,-87.92988,42.04765,417,UTC1206 417,2,24-Jul-11,30,2011
Y11P08268,189309,Northwest MAD,NWHE1,30W509 SHOE FACTORY RD.,HOFFMAN ESTATES,60192,30W509 SHOE FACTORY RD._HOFFMAN ESTATES_60192,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWHE1|GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1211,GRAVID TRAP,IDPH,-88.23263,42.05819,456,UTC1211 456,2,24-Jul-11,30,2011
Y11P08307,189322,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,404,UTC1213 404,2,24-Jul-11,30,2011
Y11P08310,189323,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,405,UTC1213 405,2,24-Jul-11,30,2011
Y11P08313,189324,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,406,UTC1213 406,2,24-Jul-11,30,2011
Y11P08316,189325,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,407,UTC1213 407,2,24-Jul-11,30,2011
Y11P08283,189314,Northwest MAD,NWRM1,3709 Holly Lane,ROLLING MEADOWS,60008,3709 Holly Lane_ROLLING MEADOWS_60008,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWRM1|GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1221,GRAVID TRAP,IDPH,-88.027866,42.079233,461,UTC1221 461,2,24-Jul-11,30,2011
Y11P08358,189339,Northwest MAD,NWAH1,300 S. Bristol,ARLINGTON HEIGHTS,60005,300 S. Bristol_ARLINGTON HEIGHTS_60005,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWAH1|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1222,GRAVID TRAP,IDPH,-87.9759,42.079433,421,UTC1222 421,2,24-Jul-11,30,2011
Y11P08361,189340,Northwest MAD,NWAH1,300 S. Bristol,ARLINGTON HEIGHTS,60005,300 S. Bristol_ARLINGTON HEIGHTS_60005,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWAH1|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1222,GRAVID TRAP,IDPH,-87.9759,42.079433,422,UTC1222 422,2,24-Jul-11,30,2011
Y11P08220,189293,Northwest MAD,NWNB2,3120 N. Milwaukee,NORTHBROOK,60062,3120 N. Milwaukee_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB2|GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1230,GRAVID TRAP,IDPH,-87.88538,42.09502,440,UTC1230 440,2,24-Jul-11,30,2011
Y11P08355,189338,Northwest MAD,NWHE3,FIRE STATION,HOFFMAN ESTATES,60192,FIRE STATION_HOFFMAN ESTATES_60192,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWHE3|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1238,GRAVID TRAP,IDPH,-88.11169,42.1037,420,UTC1238 420,2,24-Jul-11,30,2011
Y11P08175,189278,Northwest MAD,NWBR2,Stover and Palatine Rds,BARRINGTON,60010,Stover and Palatine Rds_BARRINGTON_60010,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBR2|GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1243,GRAVID TRAP,IDPH,-88.16306,42.1139,425,UTC1243 425,2,24-Jul-11,30,2011
Y11P08178,189279,Northwest MAD,NWBR2,Stover and Palatine Rds,BARRINGTON,60010,Stover and Palatine Rds_BARRINGTON_60010,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBR2|GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1243,GRAVID TRAP,IDPH,-88.16306,42.1139,426,UTC1243 426,2,24-Jul-11,30,2011
Y11P08319,189326,Northwest MAD,NWNB1,2005 LA VIGNE LN,NORTHBROOK,60056,2005 LA VIGNE LN_NORTHBROOK_60056,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB1|GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,09-Aug-11,Culex,SPP,UTC1245,GRAVID TRAP,IDPH,-87.860278,42.115833,408,UTC1245 408,2,24-Jul-11,30,2011
