UNIQUEKEY,OWNERID2,COLLECCITY,COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,LOGITUDE,LATITUDE,GENUS,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,COLLECYEAR,locationwk,yr_weeks
6  0   PP004,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP004,6/13/2006,24,2006,350324,200624
6  0   PP016,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP016,6/14/2006,24,2006,350324,200624
6  0   PP019,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP019,6/16/2006,24,2006,350324,200624
6  0   PP007,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP007,6/19/2006,25,2006,350325,200625
6  0   PP010,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP010,6/20/2006,25,2006,350325,200625
6  0   PP022,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP022,6/20/2006,25,2006,350325,200625
6  0   PP025,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP025,6/23/2006,25,2006,350325,200625
6  0   PP028,3503,PALOS PARK,60464,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP028,6/27/2006,26,2006,350326,200626
6  0   PP031,3503,PALOS PARK,60464,COOK,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP031,6/30/2006,26,2006,350326,200626
6  0   PP34,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP34,7/5/2006,27,2006,350327,200627
6  0   PP37,3503,PALOS PARK,60464,COOK,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP37,7/10/2006,28,2006,350328,200628
6  0   PP40,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP40,7/14/2006,28,2006,350328,200628
6  0   PP43,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP43,7/18/2006,29,2006,350329,200629
6  0   PP46,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP46,7/21/2006,29,2006,350329,200629
6  0   PP49,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP49,7/25/2006,30,2006,350330,200630
6  0   PP52,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP52,7/28/2006,30,2006,350330,200630
6  0   PP55,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP55,8/1/2006,31,2006,350331,200631
6  0   PP061,3503,PALOS PARK,60464,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP061,8/8/2006,32,2006,350332,200632
6  0   PP064,3503,PALOS PARK,60464,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP064,8/11/2006,32,2006,350332,200632
6  0   PP067,3503,PALOS PARK,60464,COOK,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP067,8/15/2006,33,2006,350333,200633
6  0   PP070,3503,PALOS PARK,60464,COOK,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP070,8/18/2006,33,2006,350333,200633
6  0   PP073,3503,PALOS PARK,60464,COOK,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP073,8/22/2006,34,2006,350334,200634
6  0   PP076,3503,PALOS PARK,60464,COOK,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP076,8/22/2006,34,2006,350334,200634
6  0   PP079,3503,PALOS PARK,60464,COOK,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP079,8/25/2006,34,2006,350334,200634
6  0   PP082,3503,PALOS PARK,60464,COOK,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP082,8/29/2006,35,2006,350335,200635
6  0   PP085,3503,PALOS PARK,60464,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP085,9/5/2006,36,2006,350336,200636
6  0   PP088,3503,PALOS PARK,60464,COOK,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.831056,41.681967,Culex,PP088,9/11/2006,37,2006,350337,200637
6  122 400-0113,6145,RIVER GROVE,60171,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.829601,41.91613,Culex,400-0113,6/20/2006,25,2006,614525,200625
6  122 400-0114,6145,RIVER GROVE,60171,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.829601,41.91613,Culex,400-0114,6/20/2006,25,2006,614525,200625
6  122 400-0115,6145,RIVER GROVE,60171,COOK,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.829601,41.91613,Culex,400-0115,6/20/2006,25,2006,614525,200625
6  122 400-0195,6145,RIVER GROVE,60171,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.829601,41.91613,Culex,400-0195,6/29/2006,26,2006,614526,200626
6  122 400-0354,6145,RIVER GROVE,60171,COOK,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,-87.829601,41.91613,Culex,400-0354,7/11/2006,28,2006,614528,200628
6  122 400-0448,6145,RIVER GROVE,60171,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.829601,41.91613,Culex,400-0448,7/18/2006,29,2006,614529,200629
6  122 400-0194,2416,RIVER GROVE,60171,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.829286,41.916033,Culex,400-0194,6/29/2006,26,2006,241626,200626
6  122 400-0612,2416,RIVER GROVE,60171,COOK,GRAVID TRAP,43,Female,PCRWNV,POSITIVE,1,-87.829286,41.916033,Culex,400-0612,8/1/2006,31,2006,241631,200631
6  122 400-0675,2416,RIVER GROVE,60171,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.829286,41.916033,Culex,400-0675,8/8/2006,32,2006,241632,200632
6  122 400-0830,2416,RIVER GROVE,60171,COOK,GRAVID TRAP,19,Female,PCRWNV,POSITIVE,1,-87.829286,41.916033,Culex,400-0830,8/22/2006,34,2006,241634,200634
6  9   8876,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,8876,6/24/2006,25,2006,224625,200625
6  9   9710,2246,CHICAGO,60656,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,9710,7/8/2006,27,2006,224627,200627
6  9   9755,2246,CHICAGO,60656,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,9755,7/8/2006,27,2006,224627,200627
6  9   10221,2246,CHICAGO,60656,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,10221,7/22/2006,29,2006,224629,200629
6  9   10537,2246,CHICAGO,60656,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,10537,7/22/2006,29,2006,224629,200629
6  9   10616,2246,CHICAGO,60656,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,10616,7/22/2006,29,2006,224629,200629
6  9   10730,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,10730,7/22/2006,29,2006,224629,200629
6  9   10748,2246,CHICAGO,60656,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,10748,7/22/2006,29,2006,224629,200629
6  9   10891,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,10891,7/29/2006,30,2006,224630,200630
6  9   11095,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,11095,8/5/2006,31,2006,224631,200631
6  9   11168,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,POSITIVE,1,-87.826876,41.974035,Culex,11168,8/5/2006,31,2006,224631,200631
6  9   11186,2246,CHICAGO,60656,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,11186,8/5/2006,31,2006,224631,200631
6  9   11545,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,11545,8/5/2006,31,2006,224631,200631
6  9   11737,2246,CHICAGO,60656,COOK,GRAVID TRAP,9,Female,PCRWNV,POSITIVE,1,-87.826876,41.974035,Culex,11737,8/5/2006,31,2006,224631,200631
6  9   11711,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,11711,8/12/2006,32,2006,224632,200632
6  9   11755,2246,CHICAGO,60656,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,11755,8/12/2006,32,2006,224632,200632
6  9   12121,2246,CHICAGO,60656,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,12121,8/12/2006,32,2006,224632,200632
6  9   13001,2246,CHICAGO,60656,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13001,8/19/2006,33,2006,224633,200633
6  9   13007,2246,CHICAGO,60656,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13007,8/19/2006,33,2006,224633,200633
6  9   13123,2246,CHICAGO,60656,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13123,8/19/2006,33,2006,224633,200633
6  9   13931,2246,CHICAGO,60656,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13931,8/19/2006,33,2006,224633,200633
6  9   14368,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,14368,8/19/2006,33,2006,224633,200633
6  9   14371,2246,CHICAGO,60656,COOK,GRAVID TRAP,7,Female,PCRWNV,POSITIVE,1,-87.826876,41.974035,Culex,14371,8/19/2006,33,2006,224633,200633
6  9   14374,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Female,PCRWNV,POSITIVE,1,-87.826876,41.974035,Culex,14374,8/19/2006,33,2006,224633,200633
6  9   13788,2246,CHICAGO,60656,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13788,9/2/2006,35,2006,224635,200635
6  9   13791,2246,CHICAGO,60656,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.826876,41.974035,Culex,13791,9/2/2006,35,2006,224635,200635
6  9   13795,2246,CHICAGO,60656,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13795,9/2/2006,35,2006,224635,200635
6  9   13801,2246,CHICAGO,60656,COOK,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,13801,9/2/2006,35,2006,224635,200635
6  9   15207,2246,CHICAGO,60656,COOK,GRAVID TRAP,24,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,15207,9/9/2006,36,2006,224636,200636
6  9   15213,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,15213,9/9/2006,36,2006,224636,200636
6  9   15219,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,15219,9/9/2006,36,2006,224636,200636
6  9   15238,2246,CHICAGO,60656,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,15238,9/9/2006,36,2006,224636,200636
6  9   16632,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,16632,9/23/2006,38,2006,224638,200638
6  9   17638,2246,CHICAGO,60656,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.826876,41.974035,Culex,17638,10/7/2006,40,2006,224640,200640
6  122 400-0060,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0060,6/15/2006,24,2006,354224,200624
6  122 400-0109,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0109,6/20/2006,25,2006,354225,200625
6  122 400-0178,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0178,6/27/2006,26,2006,354226,200626
6  122 400-0267,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0267,7/6/2006,27,2006,354227,200627
6  122 400-0340,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0340,7/11/2006,28,2006,354228,200628
6  122 400-0420,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0420,7/18/2006,29,2006,354229,200629
6  122 400-0484,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0484,7/25/2006,30,2006,354230,200630
6  122 400-0704,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0704,8/9/2006,32,2006,354232,200632
6  122 400-0863,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0863,8/25/2006,34,2006,354234,200634
6  122 400-0941,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-0941,9/6/2006,36,2006,354236,200636
6  122 400-1060,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-1060,9/19/2006,38,2006,354238,200638
6  122 400-1115,3542,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.826566,42.19973,Culex,400-1115,9/26/2006,39,2006,354239,200639
6  122 400-0581,1736,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,12,Female,PCRWNV,POSITIVE,1,-87.826554,42.199739,Culex,400-0581,8/1/2006,31,2006,173631,200631
6  122 400-0770,1736,HIGHLAND PARK,60035,LAKE,GRAVID TRAP,29,Female,PCRWNV,POSITIVE,1,-87.826554,42.199739,Culex,400-0770,8/15/2006,33,2006,173633,200633
6  114 NS17,2955,GLENVIEW,60025,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS17,5/16/2006,20,2006,295520,200620
6  114 NS22,2955,GLENVIEW,60025,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS22,5/19/2006,20,2006,295520,200620
6  114 NS28,2955,GLENVIEW,60025,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS28,5/22/2006,21,2006,295521,200621
6  114 NS48,2955,GLENVIEW,60025,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS48,5/30/2006,22,2006,295522,200622
6  114 NS65,2955,GLENVIEW,60025,COOK,GRAVID TRAP,14,Female,PCRWNV,POSITIVE,1,-87.823629,42.102221,Culex,NS65,6/2/2006,22,2006,295522,200622
6  114 NS74,2955,GLENVIEW,60025,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS74,6/2/2006,22,2006,295522,200622
6  139 NWR06-20,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-20,6/2/2006,22,2006,538222,200622
6  139 NWR06-22,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-22,6/2/2006,22,2006,538222,200622
6  139 NWR06-23,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-23,6/2/2006,22,2006,538222,200622
6  114 NS89,2955,GLENVIEW,60025,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS89,6/7/2006,23,2006,295523,200623
6  139 NWR06-80,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-80,6/8/2006,23,2006,538223,200623
6  139 NWR06-81,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-81,6/8/2006,23,2006,538223,200623
6  139 NWR06-82,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-82,6/8/2006,23,2006,538223,200623
6  114 NS100,2955,GLENVIEW,60025,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS100,6/9/2006,23,2006,295523,200623
6  114 NS110,2955,GLENVIEW,60025,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS110,6/12/2006,24,2006,295524,200624
6  114 NS123,2955,GLENVIEW,60025,COOK,GRAVID TRAP,56,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS123,6/14/2006,24,2006,295524,200624
6  139 NWR06-125,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-125,6/15/2006,24,2006,538224,200624
6  114 NS142,2955,GLENVIEW,60025,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS142,6/16/2006,24,2006,295524,200624
6  139 NWR06-84,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-84,6/16/2006,24,2006,538224,200624
6  114 NS153,2955,GLENVIEW,60025,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS153,6/19/2006,25,2006,295525,200625
6  114 NS173,2955,GLENVIEW,60025,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS173,6/22/2006,25,2006,295525,200625
6  139 NWR06-194,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-194,6/23/2006,25,2006,538225,200625
6  139 NWR06-195,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,4,Male,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-195,6/23/2006,25,2006,538225,200625
6  139 NWR06-197,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,6,Male,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-197,6/23/2006,25,2006,538225,200625
6  139 NWR06-198,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-198,6/23/2006,25,2006,538225,200625
6  139 NWR06-199,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-199,6/23/2006,25,2006,538225,200625
6  139 NWR06-212,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-212,6/23/2006,25,2006,538225,200625
6  139 NWR06-213,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-213,6/23/2006,25,2006,538225,200625
6  114 NS188,2955,GLENVIEW,60025,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS188,6/26/2006,26,2006,295526,200626
6  139 NWR06-447,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-447,6/29/2006,26,2006,538226,200626
6  139 NWR06-448,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-448,6/29/2006,26,2006,538226,200626
6  139 NWR06-449,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-449,6/29/2006,26,2006,538226,200626
6  139 NWR06-450,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-450,6/29/2006,26,2006,538226,200626
6  139 NWR06-451,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-451,6/29/2006,26,2006,538226,200626
6  139 NWR06-452,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-452,6/29/2006,26,2006,538226,200626
6  139 NWR06-454,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-454,6/29/2006,26,2006,538226,200626
6  114 NS233,2955,GLENVIEW,60025,COOK,GRAVID TRAP,52,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS233,6/30/2006,26,2006,295526,200626
6  139 NWR06-335,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-335,7/1/2006,26,2006,538226,200626
6  139 NWR06-336,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-336,7/1/2006,26,2006,538226,200626
6  139 NWR06-337,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-337,7/1/2006,26,2006,538226,200626
6  114 NS265,2955,GLENVIEW,60025,COOK,GRAVID TRAP,100,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS265,7/5/2006,27,2006,295527,200627
6  114 NS283,2955,GLENVIEW,60025,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS283,7/7/2006,27,2006,295527,200627
6  139 NWR06-362,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-362,7/7/2006,27,2006,538227,200627
6  139 NWR06-363,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-363,7/7/2006,27,2006,538227,200627
6  114 NS298,2955,GLENVIEW,60025,COOK,GRAVID TRAP,63,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS298,7/10/2006,28,2006,295528,200628
6  114 NS321,2955,GLENVIEW,60025,COOK,GRAVID TRAP,92,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS321,7/12/2006,28,2006,295528,200628
6  139 NWR06-478,5382,NORTHBROOK,60062,COOK,OTHER,1,Male,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-478,7/13/2006,28,2006,538228,200628
6  139 NWR06-479,5382,NORTHBROOK,60062,COOK,OTHER,1,Male,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-479,7/13/2006,28,2006,538228,200628
6  139 NWR06-480,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,15,Male,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-480,7/13/2006,28,2006,538228,200628
6  139 NWR06-481,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,26,Female,PCRWNV,POSITIVE,1,-87.823629,42.102221,Culex,NWR06-481,7/13/2006,28,2006,538228,200628
6  139 NWR06-482,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-482,7/13/2006,28,2006,538228,200628
6  114 NS335,2955,GLENVIEW,60025,COOK,GRAVID TRAP,82,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS335,7/14/2006,28,2006,295528,200628
6  114 NS349,2955,GLENVIEW,60025,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS349,7/17/2006,29,2006,295529,200629
6  114 NS379,2955,GLENVIEW,60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NS379,7/19/2006,29,2006,295529,200629
6  114 NS380,2955,GLENVIEW,60025,COOK,GRAVID TRAP,41,Female,PCRWNV,POSITIVE,1,-87.823629,42.102221,Culex,NS380,7/19/2006,29,2006,295529,200629
6  139 NWR06-554,5382,NORTHBROOK,60062,COOK,OTHER,4,Female,PCRWNV,NEGATIVE,0,-87.823629,42.102221,Culex,NWR06-554,7/20/2006,29,2006,538229,200629
6  139 NWR06-577,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.823629,42.102221,Culex,NWR06-577,7/20/2006,29,2006,538229,200629
6  139 NWR06-578,5382,NORTHBROOK,60062,COOK,GRAVID TRAP,20,Female,PCRWNV,POSITIVE,1,-87.823629,42.102221,Culex,NWR06-578,7/20/2006,29,2006,538229,200629
