UNIQUEKEY,OWNERID2,COLLECCITY,COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,LOGITUDE,LATITUDE,GENUS,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,COLLECYEAR,locationwk,yr_weeks
5  126 377,1323,OAK BROOK,60523,DUPAGE,GRAVID TRAP,82,Female,VECWNV,POSITIVE,1,-87.927338,41.81946,Culex,377,8/16/2005,33,2005,132333,200533
5  126 501,1323,OAK BROOK,60523,DUPAGE,OTHER,2,Female,VECWNV,NEGATIVE,0,-87.927338,41.81946,Culex,501,8/24/2005,34,2005,132334,200534
5  126 514,1323,OAK BROOK,60523,DUPAGE,OTHER,19,Female,VECWNV,NEGATIVE,0,-87.927338,41.81946,Culex,514,9/3/2005,35,2005,132335,200535
5  126 518,1323,OAK BROOK,60523,DUPAGE,OTHER,36,Female,VECWNV,NEGATIVE,0,-87.927338,41.81946,Culex,518,9/7/2005,36,2005,132336,200536
5  126 531,1323,OAK BROOK,60523,DUPAGE,OTHER,14,Female,VECWNV,NEGATIVE,0,-87.927338,41.81946,Culex,531,9/12/2005,37,2005,132337,200537
5  126 602,1323,OAK BROOK,60523,DUPAGE,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.927338,41.81946,Culex,602,10/3/2005,40,2005,132340,200540
5  122 300-0582,2052,METTAWA,60045,LAKE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0582,8/2/2005,31,2005,205231,200531
5  122 300-0583,2052,METTAWA,60045,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0583,8/2/2005,31,2005,205231,200531
5  122 300-0584,2052,METTAWA,60045,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0584,8/2/2005,31,2005,205231,200531
5  122 300-0585,2052,METTAWA,60045,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0585,8/2/2005,31,2005,205231,200531
5  122 300-0586,2052,METTAWA,60045,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0586,8/2/2005,31,2005,205231,200531
5  122 300-0587,2052,METTAWA,60045,LAKE,GRAVID TRAP,19,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0587,8/2/2005,31,2005,205231,200531
5  122 300-0692,2052,METTAWA,60045,LAKE,GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0692,8/9/2005,32,2005,205232,200532
5  122 300-0788,2052,METTAWA,60045,LAKE,GRAVID TRAP,31,Female,PCRWNV,POSITIVE,1,-87.925269,42.240224,Culex,300-0788,8/16/2005,33,2005,205233,200533
5  122 300-0067,3153,LIBERTYVILLE,60048,LAKE,GRAVID TRAP,5,Female,PCRWNV,POSITIVE,1,-87.924847,42.270281,Culex,300-0067,6/21/2005,25,2005,315325,200525
5  122 300-0588,3153,LIBERTYVILLE,60048,LAKE,GRAVID TRAP,33,Female,PCRWNV,POSITIVE,1,-87.924847,42.270281,Culex,300-0588,8/2/2005,31,2005,315331,200531
5  122 300-0589,3153,LIBERTYVILLE,60048,LAKE,GRAVID TRAP,32,Female,PCRWNV,POSITIVE,1,-87.924847,42.270281,Culex,300-0589,8/2/2005,31,2005,315331,200531
5  122 300-0780,3153,LIBERTYVILLE,60048,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.924847,42.270281,Culex,300-0780,8/16/2005,33,2005,315333,200533
5  122 300-0997,3153,LIBERTYVILLE,60048,LAKE,GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,-87.924847,42.270281,Culex,300-0997,9/7/2005,36,2005,315336,200536
5  21  53,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,53,5/9/2005,19,2005,291019,200519
5  21  141,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,141,5/16/2005,20,2005,291020,200520
5  21  234,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,234,5/23/2005,21,2005,291021,200521
5  21  896,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,896,8/4/2005,31,2005,291031,200531
5  21  997,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,997,8/15/2005,33,2005,291033,200533
5  21  1092,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,1092,8/25/2005,34,2005,291034,200534
5  21  1155,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,15,Female,VECWNV,POSITIVE,1,-87.924067,41.806318,Culex,1155,9/1/2005,35,2005,291035,200535
5  21  1232,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,16,Female,VECWNV,POSITIVE,1,-87.924067,41.806318,Culex,1232,9/8/2005,36,2005,291036,200536
5  21  1285,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,1285,9/12/2005,37,2005,291037,200537
5  21  1407,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,1407,9/22/2005,38,2005,291038,200538
5  21  1492,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,1492,10/17/2005,42,2005,291042,200542
5  21  1523,2910,HINSDALE,60521,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.924067,41.806318,Culex,1523,10/31/2005,44,2005,291044,200544
5  122 300-0619,2411,HINSDALE,60521,DUPAGE,GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,-87.921214,41.820626,Culex,300-0619,8/2/2005,31,2005,241131,200531
5  122 300-0723,2411,HINSDALE,60521,DUPAGE,GRAVID TRAP,42,Female,VECWNV,POSITIVE,1,-87.921214,41.820626,Culex,300-0723,8/9/2005,32,2005,241132,200532
5  122 300-1014,2411,HINSDALE,60521,DUPAGE,GRAVID TRAP,38,Female,PCRWNV,POSITIVE,1,-87.921214,41.820626,Culex,300-1014,9/7/2005,36,2005,241136,200536
5  115 177,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,177,6/26/2005,26,2005,53926,200526
5  115 187,539,WHEELING,60090,COOK,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,187,6/26/2005,26,2005,53926,200526
5  115 194,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,194,6/27/2005,26,2005,53926,200526
5  115 200,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,200,6/27/2005,26,2005,53926,200526
5  115 213,539,WHEELING,60090,COOK,GRAVID TRAP,46,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,213,6/28/2005,26,2005,53926,200526
5  115 229,539,WHEELING,60090,COOK,GRAVID TRAP,65,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,229,6/29/2005,26,2005,53926,200526
5  115 238,539,WHEELING,60090,COOK,GRAVID TRAP,65,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,238,6/30/2005,26,2005,53926,200526
5  115 249,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,249,7/4/2005,27,2005,53927,200527
5  115 250,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,250,7/4/2005,27,2005,53927,200527
5  115 266,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,266,7/5/2005,27,2005,53927,200527
5  115 267,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,267,7/5/2005,27,2005,53927,200527
5  115 274,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,274,7/6/2005,27,2005,53927,200527
5  115 281,539,WHEELING,60090,COOK,GRAVID TRAP,55,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,281,7/7/2005,27,2005,53927,200527
5  115 293,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,293,7/10/2005,28,2005,53928,200528
5  115 311,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,311,7/11/2005,28,2005,53928,200528
5  115 317,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,317,7/12/2005,28,2005,53928,200528
5  115 331,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,331,7/13/2005,28,2005,53928,200528
5  115 346,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,346,7/14/2005,28,2005,53928,200528
5  115 360,539,WHEELING,60090,COOK,GRAVID TRAP,55,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,360,7/17/2005,29,2005,53929,200529
5  115 387,539,WHEELING,60090,COOK,GRAVID TRAP,57,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,387,7/18/2005,29,2005,53929,200529
5  115 406,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.920103,42.123932,Culex,406,7/20/2005,29,2005,53929,200529
5  115 417,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.920103,42.123932,Culex,417,7/21/2005,29,2005,53929,200529
5  115 422,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.920103,42.123932,Culex,422,7/24/2005,30,2005,53930,200530
5  115 448,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,448,7/26/2005,30,2005,53930,200530
5  115 462,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,462,7/27/2005,30,2005,53930,200530
5  115 476,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,476,7/28/2005,30,2005,53930,200530
5  115 486,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,486,7/31/2005,31,2005,53931,200531
5  115 503,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,503,8/1/2005,31,2005,53931,200531
5  115 518,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,518,8/2/2005,31,2005,53931,200531
5  115 546,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,546,8/3/2005,31,2005,53931,200531
5  115 555,539,WHEELING,60090,COOK,GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,555,8/4/2005,31,2005,53931,200531
5  115 575,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,575,8/7/2005,32,2005,53932,200532
5  115 602,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,602,8/9/2005,32,2005,53932,200532
5  115 632,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,632,8/14/2005,33,2005,53933,200533
5  115 650,539,WHEELING,60090,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,650,8/15/2005,33,2005,53933,200533
5  115 667,539,WHEELING,60090,COOK,GRAVID TRAP,28,Female,VECWNV,POSITIVE,1,-87.920103,42.123932,Culex,667,8/16/2005,33,2005,53933,200533
5  115 712,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,712,8/21/2005,34,2005,53934,200534
5  115 726,539,WHEELING,60090,COOK,GRAVID TRAP,53,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,726,8/22/2005,34,2005,53934,200534
5  115 727,539,WHEELING,60090,COOK,GRAVID TRAP,55,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,727,8/23/2005,34,2005,53934,200534
5  115 752,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,752,8/24/2005,34,2005,53934,200534
5  115 755,539,WHEELING,60090,COOK,GRAVID TRAP,51,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,755,8/25/2005,34,2005,53934,200534
5  115 775,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,775,8/28/2005,35,2005,53935,200535
5  115 785,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,785,8/29/2005,35,2005,53935,200535
5  115 798,539,WHEELING,60090,COOK,GRAVID TRAP,55,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,798,8/30/2005,35,2005,53935,200535
5  115 812,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,812,8/31/2005,35,2005,53935,200535
5  115 820,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,820,9/1/2005,35,2005,53935,200535
5  115 837,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,837,9/5/2005,36,2005,53936,200536
5  115 844,539,WHEELING,60090,COOK,GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,844,9/6/2005,36,2005,53936,200536
5  115 890,539,WHEELING,60090,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,890,9/8/2005,36,2005,53936,200536
5  115 899,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,899,9/11/2005,37,2005,53937,200537
5  115 911,539,WHEELING,60090,COOK,GRAVID TRAP,43,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,911,9/12/2005,37,2005,53937,200537
5  115 968,539,WHEELING,60090,COOK,GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,968,9/15/2005,37,2005,53937,200537
5  115 979,539,WHEELING,60090,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,979,9/18/2005,38,2005,53938,200538
5  115 1016,539,WHEELING,60090,COOK,GRAVID TRAP,44,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,1016,9/20/2005,38,2005,53938,200538
5  115 1072,539,WHEELING,60090,COOK,GRAVID TRAP,53,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,1072,9/26/2005,39,2005,53939,200539
5  115 1085,539,WHEELING,60090,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,1085,10/2/2005,40,2005,53940,200540
5  115 1092,539,WHEELING,60090,COOK,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,-87.920103,42.123932,Culex,1092,10/6/2005,40,2005,53940,200540
5  115 1105,539,WHEELING,60090,COOK,GRAVID TRAP,33,Female,PCRWNV,POSITIVE,1,-87.920103,42.123932,Culex,1105,10/17/2005,42,2005,53942,200542
5  122 300-0579,3952,LINCOLNSHIRE,60069,LAKE,GRAVID TRAP,22,Female,PCRWNV,POSITIVE,1,-87.913837,42.193033,Culex,300-0579,8/2/2005,31,2005,395231,200531
5  122 300-0710,3952,LINCOLNSHIRE,60069,LAKE,GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,-87.913837,42.193033,Culex,300-0710,8/9/2005,32,2005,395232,200532
5  122 300-0799,3952,LINCOLNSHIRE,60069,LAKE,GRAVID TRAP,32,Female,PCRWNV,POSITIVE,1,-87.913837,42.193033,Culex,300-0799,8/16/2005,33,2005,395233,200533
5  122 300-0887,3952,LINCOLNSHIRE,60069,LAKE,GRAVID TRAP,5,Female,PCRWNV,POSITIVE,1,-87.913837,42.193033,Culex,300-0887,8/23/2005,34,2005,395234,200534
5  122 300-1006,3952,LINCOLNSHIRE,60069,LAKE,GRAVID TRAP,9,Female,PCRWNV,POSITIVE,1,-87.913837,42.193033,Culex,300-1006,9/7/2005,36,2005,395236,200536
5  122 300-1211,3952,LINCOLNSHIRE,60069,LAKE,GRAVID TRAP,15,Female,VECWNV,POSITIVE,1,-87.913837,42.193033,Culex,300-1211,9/28/2005,39,2005,395239,200539
5  122 300-0709,1929,RIVERWOODS,60015,LAKE,GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,-87.906501,42.18223,Culex,300-0709,8/9/2005,32,2005,192932,200532
5  122 300-0801,1929,RIVERWOODS,60015,LAKE,GRAVID TRAP,6,Female,PCRWNV,POSITIVE,1,-87.906501,42.18223,Culex,300-0801,8/16/2005,33,2005,192933,200533
5  104 dv8,589,BERKELEY,60163,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv8,5/22/2005,21,2005,58921,200521
5  104 dv21,589,BERKELEY,60163,COOK,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv21,5/29/2005,22,2005,58922,200522
5  104 dv38,589,BERKELEY,60163,COOK,GRAVID TRAP,52,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv38,6/5/2005,23,2005,58923,200523
5  104 dv61,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv61,6/12/2005,24,2005,58924,200524
5  104 dv62,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv62,6/12/2005,24,2005,58924,200524
5  104 dv63,589,BERKELEY,60163,COOK,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv63,6/12/2005,24,2005,58924,200524
5  104 dv71,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv71,6/15/2005,24,2005,58924,200524
5  104 dv83,589,BERKELEY,60163,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv83,6/19/2005,25,2005,58925,200525
5  104 dv106,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv106,6/26/2005,26,2005,58926,200526
5  104 dv107,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv107,6/26/2005,26,2005,58926,200526
5  104 dv108,589,BERKELEY,60163,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv108,6/26/2005,26,2005,58926,200526
5  104 dv123,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv123,6/27/2005,26,2005,58926,200526
5  104 dv147,589,BERKELEY,60163,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv147,6/29/2005,26,2005,58926,200526
5  104 dv162,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv162,7/7/2005,27,2005,58927,200527
5  104 dv180,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv180,7/10/2005,28,2005,58928,200528
5  104 dv181,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv181,7/10/2005,28,2005,58928,200528
5  104 dv182,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv182,7/10/2005,28,2005,58928,200528
5  104 dv183,589,BERKELEY,60163,COOK,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv183,7/10/2005,28,2005,58928,200528
5  104 dv192,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv192,7/11/2005,28,2005,58928,200528
5  104 dv197,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv197,7/12/2005,28,2005,58928,200528
5  104 dv209,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv209,7/13/2005,28,2005,58928,200528
5  104 dv217,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv217,7/14/2005,28,2005,58928,200528
5  104 dv233,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv233,7/17/2005,29,2005,58929,200529
5  104 dv234,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv234,7/17/2005,29,2005,58929,200529
5  104 dv235,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv235,7/17/2005,29,2005,58929,200529
5  104 dv236,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv236,7/17/2005,29,2005,58929,200529
5  104 dv237,589,BERKELEY,60163,COOK,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv237,7/17/2005,29,2005,58929,200529
5  104 dv254,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv254,7/18/2005,29,2005,58929,200529
5  104 dv255,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv255,7/18/2005,29,2005,58929,200529
5  104 dv256,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv256,7/18/2005,29,2005,58929,200529
5  104 dv264,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv264,7/19/2005,29,2005,58929,200529
5  104 dv278,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv278,7/21/2005,29,2005,58929,200529
5  104 dv279,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv279,7/21/2005,29,2005,58929,200529
5  104 dv300,589,BERKELEY,60163,COOK,GRAVID TRAP,46,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv300,7/24/2005,30,2005,58930,200530
5  104 dv312,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv312,7/25/2005,30,2005,58930,200530
5  104 dv313,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv313,7/25/2005,30,2005,58930,200530
5  104 dv314,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv314,7/25/2005,30,2005,58930,200530
5  104 dv315,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv315,7/25/2005,30,2005,58930,200530
5  104 dv327,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv327,7/27/2005,30,2005,58930,200530
5  104 dv335,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv335,7/28/2005,30,2005,58930,200530
5  104 dv351,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv351,7/31/2005,31,2005,58931,200531
5  104 dv352,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv352,7/31/2005,31,2005,58931,200531
5  104 dv353,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv353,7/31/2005,31,2005,58931,200531
5  104 dv354,589,BERKELEY,60163,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.906306,41.887053,Culex,dv354,7/31/2005,31,2005,58931,200531
5  104 dv381,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv381,8/3/2005,31,2005,58931,200531
5  104 dv382,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv382,8/3/2005,31,2005,58931,200531
5  104 dv383,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv383,8/3/2005,31,2005,58931,200531
5  104 dv392,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv392,8/4/2005,31,2005,58931,200531
5  104 dv393,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv393,8/4/2005,31,2005,58931,200531
5  104 dv412,589,BERKELEY,60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv412,8/7/2005,32,2005,58932,200532
5  104 dv413,589,BERKELEY,60163,COOK,GRAVID TRAP,41,Female,PCRWNV,POSITIVE,1,-87.906306,41.887053,Culex,dv413,8/7/2005,32,2005,58932,200532
