OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,LL_Source,LOGITUDE,LATITUDE,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,NUMTESTS,UniqueID
229008,CHICAGO HEALTH DEPT,T082,5001 S UNION,CHICAGO,60609,5001 S UNION_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.642876,41.803404,36339,16-Jul-13,29,1,T082_36339
229009,CHICAGO HEALTH DEPT,T082,5001 S UNION,CHICAGO,60609,5001 S UNION_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.642876,41.803404,36340,17-Jul-13,29,1,T082_36340
229010,CHICAGO HEALTH DEPT,T083,8000 S SOUTH CHICAGO,CHICAGO,60617,8000 S SOUTH CHICAGO_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.58285,41.749477,36341,16-Jul-13,29,1,T083_36341
229012,CHICAGO HEALTH DEPT,T083,8000 S SOUTH CHICAGO,CHICAGO,60617,8000 S SOUTH CHICAGO_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.58285,41.749477,36343,16-Jul-13,29,1,T083_36343
229011,CHICAGO HEALTH DEPT,T083,8000 S SOUTH CHICAGO,CHICAGO,60617,8000 S SOUTH CHICAGO_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.58285,41.749477,36342,17-Jul-13,29,1,T083_36342
229014,CHICAGO HEALTH DEPT,T089,10400 S VINCENNES,CHICAGO,60643,10400 S VINCENNES_CHICAGO_60643,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.656797,41.70494,36350,16-Jul-13,29,1,T089_36350
229013,CHICAGO HEALTH DEPT,T089,10400 S VINCENNES,CHICAGO,60643,10400 S VINCENNES_CHICAGO_60643,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.656797,41.70494,36349,17-Jul-13,29,1,T089_36349
229015,CHICAGO HEALTH DEPT,T090,11900 S ASHLAND,CHICAGO,60643,11900 S ASHLAND_CHICAGO_60643,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.66417,41.69978,36351,16-Jul-13,29,1,T090_36351
229016,CHICAGO HEALTH DEPT,T090,11900 S ASHLAND,CHICAGO,60643,11900 S ASHLAND_CHICAGO_60643,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.66417,41.69978,36352,16-Jul-13,29,1,T090_36352
229017,CHICAGO HEALTH DEPT,T094,1700 W 95TH ST,CHICAGO,60643,1700 W 95TH ST_CHICAGO_60643,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.664748,41.721295,36353,16-Jul-13,29,1,T094_36353
229018,CHICAGO HEALTH DEPT,T094,1700 W 95TH ST,CHICAGO,60643,1700 W 95TH ST_CHICAGO_60643,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.664748,41.721295,36354,16-Jul-13,29,1,T094_36354
229019,CHICAGO HEALTH DEPT,T094B,9625 S LONGWOOD DR,CHICAGO,60666,9625 S LONGWOOD DR_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.669,41.7187,36367,16-Jul-13,29,1,T094B_36367
229020,CHICAGO HEALTH DEPT,T094B,9625 S LONGWOOD DR,CHICAGO,60666,9625 S LONGWOOD DR_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.669,41.7187,36368,16-Jul-13,29,1,T094B_36368
229021,CHICAGO HEALTH DEPT,T095,336 W 104TH ST,CHICAGO,60628,336 W 104TH ST_CHICAGO_60628,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.631384,41.705292,36355,16-Jul-13,29,1,T095_36355
229022,CHICAGO HEALTH DEPT,T095,336 W 104TH ST,CHICAGO,60628,336 W 104TH ST_CHICAGO_60628,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.631384,41.705292,36356,16-Jul-13,29,1,T095_36356
229023,CHICAGO HEALTH DEPT,T099,8900 E MUSKEGON,CHICAGO,60617,8900 E MUSKEGON_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.55688,41.72638,36369,16-Jul-13,29,1,T099_36369
229024,CHICAGO HEALTH DEPT,T099,8900 E MUSKEGON,CHICAGO,60617,8900 E MUSKEGON_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.55688,41.72638,36370,17-Jul-13,29,1,T099_36370
229025,CHICAGO HEALTH DEPT,T102,10900 S COTTAGE GROVE,CHICAGO,60628,10900 S COTTAGE GROVE_CHICAGO_60628,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.609127,41.69631,36371,16-Jul-13,29,1,T102_36371
229026,CHICAGO HEALTH DEPT,T102,10900 S COTTAGE GROVE,CHICAGO,60628,10900 S COTTAGE GROVE_CHICAGO_60628,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.609127,41.69631,36372,16-Jul-13,29,1,T102_36372
229027,CHICAGO HEALTH DEPT,T114,5200 S KOLMAR,CHICAGO,60632,5200 S KOLMAR_CHICAGO_60632,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.736844,41.79872,36317,16-Jul-13,29,1,T114_36317
229028,CHICAGO HEALTH DEPT,T114,5200 S KOLMAR,CHICAGO,60632,5200 S KOLMAR_CHICAGO_60632,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.736844,41.79872,36318,17-Jul-13,29,1,T114_36318
229029,CHICAGO HEALTH DEPT,T115,12701 S DOTY AVE,CHICAGO,60633,12701 S DOTY AVE_CHICAGO_60633,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.590336,41.662415,36373,16-Jul-13,29,1,T115_36373
229031,CHICAGO HEALTH DEPT,T115,12701 S DOTY AVE,CHICAGO,60633,12701 S DOTY AVE_CHICAGO_60633,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,42,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.590336,41.662415,36375,16-Jul-13,29,1,T115_36375
229030,CHICAGO HEALTH DEPT,T115,12701 S DOTY AVE,CHICAGO,60633,12701 S DOTY AVE_CHICAGO_60633,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,47,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.590336,41.662415,36374,17-Jul-13,29,1,T115_36374
229032,CHICAGO HEALTH DEPT,T128,2400 E 105TH,CHICAGO,60617,2400 E 105TH_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.565633,41.704644,36376,16-Jul-13,29,1,T128_36376
229035,CHICAGO HEALTH DEPT,T135,429 W 127TH ST,CHICAGO,60628,429 W 127TH ST_CHICAGO_60628,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.632942,41.663246,36358,16-Jul-13,29,1,T135_36358
229034,CHICAGO HEALTH DEPT,T135,429 W 127TH ST,CHICAGO,60628,429 W 127TH ST_CHICAGO_60628,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.632942,41.663246,36357,17-Jul-13,29,1,T135_36357
229036,CHICAGO HEALTH DEPT,T138,10100 S STONEY ISLAND,CHICAGO,60617,10100 S STONEY ISLAND_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.55688,41.72638,36378,16-Jul-13,29,1,T138_36378
229037,CHICAGO HEALTH DEPT,T138,10100 S STONEY ISLAND,CHICAGO,60617,10100 S STONEY ISLAND_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.55688,41.72638,36379,16-Jul-13,29,1,T138_36379
229039,CHICAGO HEALTH DEPT,T147,2800 N FRANCISCO AVE,CHICAGO,60618,2800 N FRANCISCO AVE_CHICAGO_60618,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.700135,41.932134,36261,16-Jul-13,29,1,T147_36261
229038,CHICAGO HEALTH DEPT,T147,2800 N FRANCISCO AVE,CHICAGO,60618,2800 N FRANCISCO AVE_CHICAGO_60618,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.700135,41.932134,36260,17-Jul-13,29,1,T147_36260
229040,CHICAGO HEALTH DEPT,T151,7000 W ARMITAGE AVE,CHICAGO,60707,7000 W ARMITAGE AVE_CHICAGO_60707,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.800565,41.916294,36286,16-Jul-13,29,1,T151_36286
229041,CHICAGO HEALTH DEPT,T151,7000 W ARMITAGE AVE,CHICAGO,60707,7000 W ARMITAGE AVE_CHICAGO_60707,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.800565,41.916294,36287,16-Jul-13,29,1,T151_36287
229042,CHICAGO HEALTH DEPT,T152,2500 S MILLARD AVE,CHICAGO,60623,2500 S MILLARD AVE_CHICAGO_60623,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.716132,41.846163,36288,16-Jul-13,29,1,T152_36288
229043,CHICAGO HEALTH DEPT,T152,2500 S MILLARD AVE,CHICAGO,60623,2500 S MILLARD AVE_CHICAGO_60623,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.716132,41.846163,36289,16-Jul-13,29,1,T152_36289
229044,CHICAGO HEALTH DEPT,T158,3500 W 116TH ST,CHICAGO,60655,3500 W 116TH ST_CHICAGO_60655,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.707834,41.682374,36359,16-Jul-13,29,1,T158_36359
229045,CHICAGO HEALTH DEPT,T158,3500 W 116TH ST,CHICAGO,60655,3500 W 116TH ST_CHICAGO_60655,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.707834,41.682374,36360,17-Jul-13,29,1,T158_36360
229046,CHICAGO HEALTH DEPT,T159,8940 S CARPENTER,CHICAGO,60620,8940 S CARPENTER_CHICAGO_60620,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.649631,41.731342,36361,16-Jul-13,29,1,T159_36361
229047,CHICAGO HEALTH DEPT,T159,8940 S CARPENTER,CHICAGO,60620,8940 S CARPENTER_CHICAGO_60620,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,GISSA,-87.649631,41.731342,36362,17-Jul-13,29,1,T159_36362
229048,CHICAGO HEALTH DEPT,T159,8940 S CARPENTER,CHICAGO,60620,8940 S CARPENTER_CHICAGO_60620,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,GISSA,-87.649631,41.731342,36363,17-Jul-13,29,1,T159_36363
229049,CHICAGO HEALTH DEPT,T209,13158 S BRANDON,CHICAGO,60633,13158 S BRANDON_CHICAGO_60633,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.545906,41.655534,36380,17-Jul-13,29,1,T209_36380
229050,CHICAGO HEALTH DEPT,T209,13158 S BRANDON,CHICAGO,60633,13158 S BRANDON_CHICAGO_60633,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.545906,41.655534,36381,17-Jul-13,29,1,T209_36381
229051,CHICAGO HEALTH DEPT,T212,EGGERS WOODS,CHICAGO,60617,EGGERS WOODS_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.528475,41.680787,36382,16-Jul-13,29,1,T212_36382
229053,CHICAGO HEALTH DEPT,T212,EGGERS WOODS,CHICAGO,60617,EGGERS WOODS_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.528475,41.680787,36384,16-Jul-13,29,1,T212_36384
229052,CHICAGO HEALTH DEPT,T212,EGGERS WOODS,CHICAGO,60617,EGGERS WOODS_CHICAGO_60617,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.528475,41.680787,36383,17-Jul-13,29,1,T212_36383
229055,CHICAGO HEALTH DEPT,T220,4540 N CAMPBELL AVE,CHICAGO,60625,4540 N CAMPBELL AVE_CHICAGO_60625,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.69,41.96,36263,16-Jul-13,29,1,T220_36263
229054,CHICAGO HEALTH DEPT,T220,4540 N CAMPBELL AVE,CHICAGO,60625,4540 N CAMPBELL AVE_CHICAGO_60625,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.69,41.96,36262,17-Jul-13,29,1,T220_36262
229056,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.6,41.65,36385,16-Jul-13,29,1,T221_36385
229057,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.6,41.65,36386,16-Jul-13,29,1,T221_36386
229058,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.6,41.65,36387,16-Jul-13,29,1,T221_36387
229059,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.6,41.65,36388,16-Jul-13,29,1,T221_36388
229060,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.6,41.65,36389,16-Jul-13,29,1,T221_36389
229061,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.6,41.65,36390,17-Jul-13,29,1,T221_36390
229062,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.6,41.65,36391,17-Jul-13,29,1,T221_36391
229063,CHICAGO HEALTH DEPT,T221,400 E 130TH ST,CHICAGO,60601,400 E 130TH ST_CHICAGO_60601,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.6,41.65,36392,17-Jul-13,29,1,T221_36392
229064,CHICAGO HEALTH DEPT,T222,4846 W MONTANA ST,CHICAGO,60639,4846 W MONTANA ST_CHICAGO_60639,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.747502,41.925226,36290,16-Jul-13,29,1,T222_36290
229065,CHICAGO HEALTH DEPT,T223,5115 N MONT CLARE AVE,CHICAGO,60656,5115 N MONT CLARE AVE_CHICAGO_60656,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.80467,41.973995,36243,16-Jul-13,29,1,T223_36243
229066,CHICAGO HEALTH DEPT,T223,5115 N MONT CLARE AVE,CHICAGO,60656,5115 N MONT CLARE AVE_CHICAGO_60656,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.80467,41.973995,36244,17-Jul-13,29,1,T223_36244
229067,CHICAGO HEALTH DEPT,T224,1710 W ADDISON ST,CHICAGO,60613,1710 W ADDISON ST_CHICAGO_60613,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.671702,41.947011,36264,16-Jul-13,29,1,T224_36264
229068,CHICAGO HEALTH DEPT,T224,1710 W ADDISON ST,CHICAGO,60613,1710 W ADDISON ST_CHICAGO_60613,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.671702,41.947011,36265,17-Jul-13,29,1,T224_36265
229069,CHICAGO HEALTH DEPT,T225,8200 S KOSTNER AVE,CHICAGO,60652,8200 S KOSTNER AVE_CHICAGO_60652,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.731457,41.743395,36319,16-Jul-13,29,1,T225_36319
229072,CHICAGO HEALTH DEPT,T225,8200 S KOSTNER AVE,CHICAGO,60652,8200 S KOSTNER AVE_CHICAGO_60652,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,43,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.731457,41.743395,36322,16-Jul-13,29,1,T225_36322
229070,CHICAGO HEALTH DEPT,T225,8200 S KOSTNER AVE,CHICAGO,60652,8200 S KOSTNER AVE_CHICAGO_60652,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.731457,41.743395,36320,17-Jul-13,29,1,T225_36320
229073,CHICAGO HEALTH DEPT,T225,8200 S KOSTNER AVE,CHICAGO,60652,8200 S KOSTNER AVE_CHICAGO_60652,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.731457,41.743395,36323,17-Jul-13,29,1,T225_36323
229075,CHICAGO HEALTH DEPT,T226,900 W GARFIELD BLVD,CHICAGO,60609,900 W GARFIELD BLVD_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.647594,41.794297,36345,16-Jul-13,29,1,T226_36345
229076,CHICAGO HEALTH DEPT,T226,900 W GARFIELD BLVD,CHICAGO,60609,900 W GARFIELD BLVD_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.647594,41.794297,36346,16-Jul-13,29,1,T226_36346
229077,CHICAGO HEALTH DEPT,T226,900 W GARFIELD BLVD,CHICAGO,60609,900 W GARFIELD BLVD_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.647594,41.794297,36347,16-Jul-13,29,1,T226_36347
229074,CHICAGO HEALTH DEPT,T226,900 W GARFIELD BLVD,CHICAGO,60609,900 W GARFIELD BLVD_CHICAGO_60609,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS,IDPH,-87.647594,41.794297,36344,17-Jul-13,29,1,T226_36344
229079,CHICAGO HEALTH DEPT,T227,650 E 91ST PL,CHICAGO,60619,650 E 91ST PL_CHICAGO_60619,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.608227,41.728445,36364,16-Jul-13,29,1,T227_36364
229081,CHICAGO HEALTH DEPT,T227,650 E 91ST PL,CHICAGO,60619,650 E 91ST PL_CHICAGO_60619,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.608227,41.728445,36366,16-Jul-13,29,1,T227_36366
229080,CHICAGO HEALTH DEPT,T227,650 E 91ST PL,CHICAGO,60619,650 E 91ST PL_CHICAGO_60619,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,28,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.608227,41.728445,36365,17-Jul-13,29,1,T227_36365
229082,CHICAGO HEALTH DEPT,T228,3945 N SPRINGFIELD AVE,CHICAGO,60618,3945 N SPRINGFIELD AVE_CHICAGO_60618,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.724985,41.952654,36245,16-Jul-13,29,1,T228_36245
229085,CHICAGO HEALTH DEPT,T228,3945 N SPRINGFIELD AVE,CHICAGO,60618,3945 N SPRINGFIELD AVE_CHICAGO_60618,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.724985,41.952654,36248,16-Jul-13,29,1,T228_36248
229086,CHICAGO HEALTH DEPT,T230,1333 N LARAMIE AVE,CHICAGO,60651,1333 N LARAMIE AVE_CHICAGO_60651,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.755737,41.904661,36291,16-Jul-13,29,1,T230_36291
229088,CHICAGO HEALTH DEPT,T231,5887 NORTH RIDGE AVENUE,CHICAGO,60660,5887 NORTH RIDGE AVENUE_CHICAGO_60660,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.668446,41.988827,36266,16-Jul-13,29,1,T231_36266
229089,CHICAGO HEALTH DEPT,T231,5887 NORTH RIDGE AVENUE,CHICAGO,60660,5887 NORTH RIDGE AVENUE_CHICAGO_60660,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,RESTUANS,IDPH,-87.668446,41.988827,36267,16-Jul-13,29,1,T231_36267
229090,CHICAGO HEALTH DEPT,T232,1722 NORTH ASHLAND AVENUE,CHICAGO,60622,1722 NORTH ASHLAND AVENUE_CHICAGO_60622,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,19-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.667783,41.912963,36302,16-Jul-13,29,1,T232_36302
